UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,805,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:49:22 PM,769,129,Replicate Plate MDT_1,1,SRC0001,HTIF00046,A1,HT00027,A1,2,,
JANUS,805,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:49:22 PM,770,129,Replicate Plate MDT_1,2,SRC0002,HTIF00046,B1,HT00027,B1,2,,
JANUS,805,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:49:22 PM,771,129,Replicate Plate MDT_1,3,SRC0003,HTIF00046,C1,HT00027,C1,2,,
JANUS,805,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:49:22 PM,772,129,Replicate Plate MDT_1,4,SRC0004,HTIF00046,D1,HT00027,D1,2,,
JANUS,805,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:49:22 PM,773,129,Replicate Plate MDT_1,5,SRC0005,HTIF00046,E1,HT00027,E1,2,,
JANUS,805,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:49:22 PM,774,129,Replicate Plate MDT_1,6,SRC0006,HTIF00046,F1,HT00027,F1,2,,
JANUS,805,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:49:22 PM,775,129,Replicate Plate MDT_1,7,SRC0007,HTIF00046,G1,HT00027,G1,2,,
JANUS,805,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:49:22 PM,776,129,Replicate Plate MDT_1,8,SRC0008,HTIF00046,H1,HT00027,H1,2,,
JANUS,805,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:49:22 PM,777,129,Replicate Plate MDT_1,9,SRC0009,HTIF00046,I1,HT00027,I1,2,,
JANUS,805,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:49:22 PM,778,129,Replicate Plate MDT_1,10,SRC0010,HTIF00046,J1,HT00027,J1,2,,
