UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,769,132,Replicate Plate MDT_1,1,SRC0001,HTIF00043,A1,HT00018,A1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,770,132,Replicate Plate MDT_1,2,SRC0002,HTIF00043,B1,HT00018,B1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,771,132,Replicate Plate MDT_1,3,SRC0003,HTIF00043,C1,HT00018,C1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,772,132,Replicate Plate MDT_1,4,SRC0004,HTIF00043,D1,HT00018,D1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,773,132,Replicate Plate MDT_1,5,SRC0005,HTIF00043,E1,HT00018,E1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,774,132,Replicate Plate MDT_1,6,SRC0006,HTIF00043,F1,HT00018,F1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,775,132,Replicate Plate MDT_1,7,SRC0007,HTIF00043,G1,HT00018,G1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,776,132,Replicate Plate MDT_1,8,SRC0008,HTIF00043,H1,HT00018,H1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,777,132,Replicate Plate MDT_1,9,SRC0009,HTIF00043,I1,HT00018,I1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,778,132,Replicate Plate MDT_1,10,SRC0010,HTIF00043,J1,HT00018,J1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,779,132,Replicate Plate MDT_1,11,SRC0011,HTIF00043,K1,HT00018,K1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,780,132,Replicate Plate MDT_1,12,SRC0012,HTIF00043,L1,HT00018,L1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,781,132,Replicate Plate MDT_1,13,SRC0013,HTIF00043,M1,HT00018,M1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,782,132,Replicate Plate MDT_1,14,SRC0014,HTIF00043,N1,HT00018,N1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,783,132,Replicate Plate MDT_1,15,SRC0015,HTIF00043,O1,HT00018,O1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,784,132,Replicate Plate MDT_1,16,SRC0016,HTIF00043,P1,HT00018,P1,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,785,132,Replicate Plate MDT_1,17,SRC0017,HTIF00043,A2,HT00018,A2,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,786,132,Replicate Plate MDT_1,18,SRC0018,HTIF00043,B2,HT00018,B2,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,787,132,Replicate Plate MDT_1,19,SRC0019,HTIF00043,C2,HT00018,C2,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,788,132,Replicate Plate MDT_1,20,SRC0020,HTIF00043,D2,HT00018,D2,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,789,132,Replicate Plate MDT_1,21,SRC0021,HTIF00043,E2,HT00018,E2,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,790,132,Replicate Plate MDT_1,22,SRC0022,HTIF00043,F2,HT00018,F2,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,791,132,Replicate Plate MDT_1,23,SRC0023,HTIF00043,G2,HT00018,G2,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,792,132,Replicate Plate MDT_1,24,SRC0024,HTIF00043,H2,HT00018,H2,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,793,132,Replicate Plate MDT_1,25,SRC0025,HTIF00043,I2,HT00018,I2,2,,
JANUS,803,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 12:33:44 PM,794,132,Replicate Plate MDT_1,26,SRC0026,HTIF00043,J2,HT00018,J2,2,,
