plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
8	120	16.89	E24	sikiller	sikiller	167.698877044	723.099749453	445.3993132485	555.400872409	0.908	3.74	-1.249	35.034	NA	NA	NA
5	55	7.1	C07	sample	sample	284.409080019	305.336330557	294.872705288	20.927250538	1.54	1.57	6.27	7.93	10036	CHAF1A	s19500
8	254	5.85	K14	sample	sample	246.25341369	295.450583137	270.8519984135	49.197169447	1.33	1.53	5.114	6.582	4085	MAD2L1	s8393
1	158	5.51	G14	sample	sample	237.173501866	267.273277705	252.2233897855	30.099775839	1.29	1.44	4.815	6.198	9913	SUPT7L	s19221
5	7	5.44	A07	sample	sample	270.98320159	279.9885769	275.485889245	9.00537530999998	1.47	1.44	4.931	5.954	8208	CHAF1B	s15706
3	67	5.4	C19	sample	sample	262.035242876	274.73932696	268.387284918	12.704084084	1.42	1.46	5.234	5.556	2033	EP300	s4695
8	123	5.36	F03	sample	sample	256.222177034	261.350027074	258.786102054	5.12785004	1.39	1.35	5.985	4.735	7348	UPK1B	s14624
4	67	5.21	C19	sample	sample	243.210352946	244.791572918	244.000962932	1.58121997200001	1.32	1.31	5.3	5.127	10943	MSL3	s223169
4	373	5.13	P13	sample	sample	247.748560703	238.490546807	243.119553755	-9.25801389600002	1.35	1.27	6.236	4.034	84619	ZGPAT	s39186
7	259	5.09	K19	sample	sample	270.564818555	257.02235388	263.7935862175	-13.542464675	1.46	1.32	5.843	4.341	701	BUB1B	s260
3	19	5.01	A19	sample	sample	251.762270057	261.03608039	256.3991752235	9.273810333	1.37	1.39	4.571	5.446	983	CDC2	s463
7	338	4.77	O02	sample	sample	244.786520329	270.419699847	257.603110088	25.633179518	1.32	1.39	4.429	5.119	7272	TTK	s121
3	145	4.76	G01	sample	sample	255.642034201	252.681818652	254.1619264265	-2.960215549	1.39	1.34	5.027	4.502	3065	HDAC1	s75
8	152	4.72	G08	sample	sample	252.946680509	262.8777298	257.9122051545	9.93104929099999	1.37	1.36	5.076	4.364	8379	MAD1L1	s15906
2	102	4.65	E06	sample	sample	224.780436217	241.691787766	233.2361119915	16.911351549	1.21	1.29	4.447	4.856	9212	AURKB	s17611
4	99	4.64	E03	sample	sample	235.954530406	236.000030858	235.977280632	0.0455004519999989	1.28	1.26	5.168	4.121	11083	DIDO1	s21855
7	83	4.58	D11	sample	sample	247.056317157	261.733112538	254.3947148475	14.676795381	1.33	1.34	4.205	4.946	23165	NUP205	s23176
2	269	4.57	L05	sample	sample	234.095838663	236.120045046	235.1079418545	2.02420638300001	1.26	1.26	5.197	3.938	57325	CSRP2BP	s32943
1	102	4.54	E06	sample	sample	237.013782602	263.562182208	250.287982405	26.548399606	1.29	1.42	4.026	5.046	9212	AURKB	s17612
2	22	4.42	A22	sample	sample	247.477559519	229.583867264	238.5307133915	-17.893692255	1.33	1.22	5.223	3.617	8535	CBX4	s16234
6	61	4.41	C13	sample	sample	232.308620032	273.091265996	252.699943014	40.782645964	1.24	1.4	2.762	6.052	57337	SENP7	s32959
7	218	4.39	J02	sample	sample	249.027292145	263.455590156	256.2414411505	14.428298011	1.34	1.35	4.231	4.558	56926	NCLN	s32412
8	2	4.31	A02	sample	sample	272.594931324	271.10935169	271.852141507	-1.48557963400003	1.48	1.4	4.809	3.811	23636	NUP62	s24249
8	224	4.27	J08	sample	sample	248.291747587	253.063041517	250.677394552	4.77129392999998	1.34	1.31	4.715	3.831	65991	FUNDC2	s35320
2	17	4.25	A17	sample	sample	234.423566209	234.124023402	234.2737948055	-0.299542806999995	1.26	1.25	4.422	4.073	676	BRDT	s2087
5	177	4.18	H09	sample	sample	229.104440217	240.283941153	234.694190685	11.179500936	1.24	1.24	3.929	4.43	1642	DDB1	s3979
7	169	4.15	H01	sample	sample	269.417994197	254.55106287	261.9845285335	-14.866931327	1.45	1.31	4.758	3.547	55340	GIMAP5	s30775
6	230	4.13	J14	sample	sample	246.076184465	255.85224951	250.9642169875	9.776065045	1.31	1.32	3.764	4.497	5903	RANBP2	s11773
4	100	4.12	E04	sample	sample	242.61008943	226.389130513	234.4996099715	-16.220958917	1.32	1.21	5.433	2.814	1487	CTBP1	s3699
8	317	4.07	N05	sample	sample	243.68274301	254.776238083	249.2294905465	11.093495073	1.32	1.32	4.477	3.672	10569	SLU7	s20742
2	19	4.02	A19	sample	sample	247.237599893	223.325625491	235.281612692	-23.911974402	1.33	1.19	5.184	2.857	983	CDC2	s465
1	286	3.84	L22	sample	sample	224.054531325	220.23408231	222.1443068175	-3.82044901500001	1.22	1.18	4.645	3.035	4302	MLLT6	s8832
