ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Selected - Number of Objects	Nuclei Selected - Total Spot Area - Mean per Well	Nuclei Selected - Relative Spot Intensity - Mean per Well	Nuclei Selected - Number of Spots - Mean per Well	Nuclei Selected - Number of Spots per Area of Ring Region - Mean per Well	Nuclei Selected - Total Spot Area (2) - Mean per Well	Nuclei Selected - Relative Spot Intensity (2) - Mean per Well	Nuclei Selected - Number of Spots (2) - Mean per Well	Nuclei Selected - Number of Spots per Area of Nucleus Region (2) - Mean per Well	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean - Mean per Well	Number of Analyzed Fields	Link
160908_hEpigenetics_Rep4	2070	HTIF00020	2583	2016-09-08T04:03:24Z	2509	A1	1	1	1	1	468	50.0491452991	0.00658415601115	1.17521367521	8.74258116836e-05	86.2136752137	0.0103980458455	3.12820512821	0.0024041824601	203.152296482	0.939694873516	12.3127684179	19.4372683769	0.636239105711	1035.72394963	779.824694627	30	http://156.40.30.252/browse/measurement/2509/well=1.1
160908_hEpigenetics_Rep4	2070	HTIF00020	2583	2016-09-08T04:03:24Z	2509	A2	1	2	1	1	537	60.7318435754	0.0170387955181	1.33891992551	0.000112387124571	86.2253258845	0.0084006453495	3.16945996276	0.00226452565274	231.619406516	0.937018941036	13.1536941431	20.8270526639	0.636317422517	840.217842516	668.246259802	30	http://156.40.30.252/browse/measurement/2509/well=1.2
160908_hEpigenetics_Rep4	2070	HTIF00020	2583	2016-09-08T04:03:24Z	2509	A3	1	3	1	1	315	11.1841269841	0.000766800401035	0.257142857143	1.33528672302e-05	57.8444444444	0.00659972991592	2.09206349206	0.00163274789391	196.833001183	0.956037969812	12.3218309986	18.8723137313	0.656430472447	1316.56795422	1036.00453862	30	http://156.40.30.252/browse/measurement/2509/well=1.3
160908_hEpigenetics_Rep4	2070	HTIF00020	2583	2016-09-08T04:03:24Z	2509	A4	1	4	1	1	301	25.7840531561	0.00372176469082	0.584717607973	3.1020730864e-05	75.5382059801	0.00789391185954	2.77740863787	0.00213717957458	205.04410251	0.956078998483	12.7441137128	19.1082891704	0.671423385698	1020.11577221	866.517146126	30	http://156.40.30.252/browse/measurement/2509/well=1.4
160908_hEpigenetics_Rep4	2070	HTIF00020	2583	2016-09-08T04:03:24Z	2509	A5	1	5	1	1	628	13.148089172	0.00249713327368	0.297770700637	2.45032440351e-05	24.3535031847	0.0019519944519	0.918789808917	0.000792298566343	182.325745942	0.951418361309	11.8021454399	18.1916871345	0.651924027859	885.230873501	691.613196003	30	http://156.40.30.252/browse/measurement/2509/well=1.5
160908_hEpigenetics_Rep4	2070	HTIF00020	2583	2016-09-08T04:03:24Z	2509	A6	1	6	1	1	655	9.06259541985	0.00131851880495	0.204580152672	1.91472273949e-05	38.6824427481	0.00344346206201	1.44732824427	0.00128921303398	178.7851287	0.953326282336	11.7099463785	17.8954261175	0.657919818595	847.061400227	646.945339339	30	http://156.40.30.252/browse/measurement/2509/well=1.6
160908_hEpigenetics_Rep4	2070	HTIF00020	2583	2016-09-08T04:03:24Z	2509	A7	1	7	1	1	256	30.82421875	0.00386013922008	0.69921875	5.3174164483e-05	101.53125	0.016845246908	3.9140625	0.00410529266382	177.47798268	0.71631402723	9.29108628389	20.0463442151	0.48398966599	994.604615531	842.773378663	30	http://156.40.30.252/browse/measurement/2509/well=1.7
160908_hEpigenetics_Rep4	2070	HTIF00020	2583	2016-09-08T04:03:24Z	2509	A8	1	8	1	1	400	9.3475	0.000926300075657	0.2125	1.34493902512e-05	46.7375	0.0035510638381	1.7125	0.00118707167079	225.478824473	0.951021635765	13.3172749475	20.1021763843	0.665003781832	918.169676596	704.370187095	30	http://156.40.30.252/browse/measurement/2509/well=1.8
160908_hEpigenetics_Rep4	2070	HTIF00020	2583	2016-09-08T04:03:24Z	2509	A9	1	9	1	1	242	174.94214876	0.0277406257187	3.85950413223	0.000175128861197	74.7603305785	0.00635458312259	2.7479338843	0.00184950882428	235.17440858	0.943306344479	13.5296100357	20.4086568154	0.665242924271	1021.60691851	930.884897682	30	http://156.40.30.252/browse/measurement/2509/well=1.9
160908_hEpigenetics_Rep4	2070	HTIF00020	2583	2016-09-08T04:03:24Z	2509	A10	1	10	1	1	564	13.7393617021	0.00218331510063	0.306737588652	2.55758100656e-05	47.0868794326	0.0046607326914	1.73404255319	0.00147671386434	182.103707776	0.945138338993	11.6199423408	18.3400927141	0.639029368067	833.637073452	718.287101861	30	http://156.40.30.252/browse/measurement/2509/well=1.10
