ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Selected - Number of Objects	Nuclei Selected - Total Spot Area - Mean per Well	Nuclei Selected - Relative Spot Intensity - Mean per Well	Nuclei Selected - Number of Spots - Mean per Well	Nuclei Selected - Number of Spots per Area of Ring Region - Mean per Well	Nuclei Selected - Total Spot Area (2) - Mean per Well	Nuclei Selected - Relative Spot Intensity (2) - Mean per Well	Nuclei Selected - Number of Spots (2) - Mean per Well	Nuclei Selected - Number of Spots per Area of Nucleus Region (2) - Mean per Well	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean - Mean per Well	Number of Analyzed Fields	Link
160823_hEpigenetics_Rep1	2044	HTIF00004_2	2560	2016-08-26T02:46:29Z	2486	A1	1	1	1	1	396	110.368686869	0.0251672823284	2.44191919192	0.000146428674678	86.4494949495	0.0061339560475	3.22222222222	0.0022925405497	224.462844152	0.928471504399	12.8100662678	20.5516225439	0.630326219054	825.188620277	629.061335391	30	http://156.40.30.252/browse/measurement/2486/well=1.1
160823_hEpigenetics_Rep1	2044	HTIF00004_2	2560	2016-08-26T02:46:29Z	2486	A2	1	2	1	1	616	22.0665584416	0.00693891338266	0.480519480519	4.42825159088e-05	69.0616883117	0.00563757641419	2.57954545455	0.00228879472197	178.694980866	0.950606680476	11.6721172645	18.0260367566	0.651821435119	742.807457914	537.560706413	30	http://156.40.30.252/browse/measurement/2486/well=1.2
160823_hEpigenetics_Rep1	2044	HTIF00004_2	2560	2016-08-26T02:46:29Z	2486	A3	1	3	1	1	425	5.72705882353	0.000712461340778	0.127058823529	8.94907564819e-06	87.2023529412	0.00860026051778	3.24	0.00281892501647	182.873396611	0.942640015347	11.6092741858	18.3797715689	0.637778773098	954.497626107	711.707844056	30	http://156.40.30.252/browse/measurement/2486/well=1.3
160823_hEpigenetics_Rep1	2044	HTIF00004_2	2560	2016-08-26T02:46:29Z	2486	A4	1	4	1	1	402	5.59701492537	0.000530850917046	0.121890547264	6.85780238872e-06	107.450248756	0.00902536587822	4.00995024876	0.00323278812708	194.768511522	0.971337653807	12.9534993633	17.8598536014	0.728176266718	963.121284316	746.312760181	30	http://156.40.30.252/browse/measurement/2486/well=1.4
160823_hEpigenetics_Rep1	2044	HTIF00004_2	2560	2016-08-26T02:46:29Z	2486	A5	1	5	1	1	435	4.70344827586	0.000371896881754	0.103448275862	7.09760483413e-06	63.5034482759	0.0050850412757	2.35862068966	0.00186948987119	196.086600407	0.948293224603	12.163704166	18.97614111	0.643976410977	1015.57215947	727.771531621	30	http://156.40.30.252/browse/measurement/2486/well=1.5
160823_hEpigenetics_Rep1	2044	HTIF00004_2	2560	2016-08-26T02:46:29Z	2486	A6	1	6	1	1	473	6.7822410148	0.00171106584268	0.150105708245	1.18206217262e-05	68.0507399577	0.00542388718363	2.5221987315	0.00204931651526	193.177483761	0.961549728312	12.3617379264	18.4732228458	0.671491576861	918.733887958	686.099183264	30	http://156.40.30.252/browse/measurement/2486/well=1.6
160823_hEpigenetics_Rep1	2044	HTIF00004_2	2560	2016-08-26T02:46:29Z	2486	A7	1	7	1	1	450	3.37777777778	0.000301959003987	0.0755555555556	5.10911760834e-06	84.8977777778	0.00731602121957	3.13333333333	0.00252332842545	195.327323803	0.953907154714	12.4176523378	18.6530309855	0.669839563467	1019.48090994	726.16855389	30	http://156.40.30.252/browse/measurement/2486/well=1.7
160823_hEpigenetics_Rep1	2044	HTIF00004_2	2560	2016-08-26T02:46:29Z	2486	A8	1	8	1	1	676	19.9970414201	0.0073213443016	0.440828402367	4.60686931749e-05	50.0562130178	0.0038254468283	1.8550295858	0.00154066922421	184.140356535	0.942890664498	11.4085947791	19.0155923259	0.6042308109	838.035163147	597.514222429	30	http://156.40.30.252/browse/measurement/2486/well=1.8
160823_hEpigenetics_Rep1	2044	HTIF00004_2	2560	2016-08-26T02:46:29Z	2486	A9	1	9	1	1	581	12.1290877797	0.00541415072308	0.261617900172	2.39886704211e-05	59.7401032702	0.00416783517723	2.23407917384	0.00179537237838	188.885297482	0.958559270223	12.1301431734	18.4657845927	0.660441322232	805.624773551	630.468376189	30	http://156.40.30.252/browse/measurement/2486/well=1.9
160823_hEpigenetics_Rep1	2044	HTIF00004_2	2560	2016-08-26T02:46:29Z	2486	A10	1	10	1	1	644	2.69720496894	0.000344141721826	0.0590062111801	5.6926357268e-06	61.3369565217	0.00598328645568	2.30124223602	0.0022156330867	162.927064133	0.950692092194	11.100366389	17.1495940341	0.651275226495	778.86107425	567.324587493	30	http://156.40.30.252/browse/measurement/2486/well=1.10
