UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,603,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 12:55:12 PM,769,137,Replicate Plate MDT_1,1,SRC0001,HTIF00016,A1,HT00026,A1,2,,
JANUS,603,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 12:55:12 PM,770,137,Replicate Plate MDT_1,2,SRC0002,HTIF00016,B1,HT00026,B1,2,,
JANUS,603,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 12:55:12 PM,771,137,Replicate Plate MDT_1,3,SRC0003,HTIF00016,C1,HT00026,C1,2,,
JANUS,603,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 12:55:12 PM,772,137,Replicate Plate MDT_1,4,SRC0004,HTIF00016,D1,HT00026,D1,2,,
JANUS,603,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 12:55:12 PM,773,137,Replicate Plate MDT_1,5,SRC0005,HTIF00016,E1,HT00026,E1,2,,
JANUS,603,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 12:55:12 PM,774,137,Replicate Plate MDT_1,6,SRC0006,HTIF00016,F1,HT00026,F1,2,,
JANUS,603,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 12:55:12 PM,775,137,Replicate Plate MDT_1,7,SRC0007,HTIF00016,G1,HT00026,G1,2,,
JANUS,603,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 12:55:12 PM,776,137,Replicate Plate MDT_1,8,SRC0008,HTIF00016,H1,HT00026,H1,2,,
JANUS,603,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 12:55:12 PM,777,137,Replicate Plate MDT_1,9,SRC0009,HTIF00016,I1,HT00026,I1,2,,
JANUS,603,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 12:55:12 PM,778,137,Replicate Plate MDT_1,10,SRC0010,HTIF00016,J1,HT00026,J1,2,,
