ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Selected - Number of Objects	Nuclei Selected - Total Spot Area - Mean per Well	Nuclei Selected - Relative Spot Intensity - Mean per Well	Nuclei Selected - Number of Spots - Mean per Well	Nuclei Selected - Number of Spots per Area of Ring Region - Mean per Well	Nuclei Selected - Total Spot Area (2) - Mean per Well	Nuclei Selected - Relative Spot Intensity (2) - Mean per Well	Nuclei Selected - Number of Spots (2) - Mean per Well	Nuclei Selected - Number of Spots per Area of Nucleus Region (2) - Mean per Well	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean - Mean per Well	Number of Analyzed Fields	Link
160908_hEpigenetics_Rep4	2070	HTIF00023	2584	2016-09-09T02:18:25Z	2512	A1	1	1	1	1	553	24.7884267631	0.00454576032941	0.553345388788	4.25791860392e-05	72.9529837251	0.00968278321162	2.66003616637	0.00243096122385	173.807451667	0.937037306724	11.1061828538	18.1767437386	0.613161892934	863.027863673	761.001996703	30	http://156.40.30.252/browse/measurement/2512/well=1.1
160908_hEpigenetics_Rep4	2070	HTIF00023	2584	2016-09-09T02:18:25Z	2512	A2	1	2	1	1	424	44.9410377358	0.0103047160004	0.995283018868	7.12559522639e-05	79.9528301887	0.00495121411572	2.94575471698	0.00167299014471	271.10935169	0.930317278931	14.1016601527	22.6726734442	0.628224357946	930.218468307	743.890593155	30	http://156.40.30.252/browse/measurement/2512/well=1.2
160908_hEpigenetics_Rep4	2070	HTIF00023	2584	2016-09-09T02:18:25Z	2512	A3	1	3	1	1	442	21.1719457014	0.00358699368924	0.470588235294	3.19057198508e-05	63.5859728507	0.00519667833715	2.35746606335	0.00175633796254	213.763506702	0.950933928829	12.8140333117	19.6459719416	0.656117888728	957.896221851	779.852794254	30	http://156.40.30.252/browse/measurement/2512/well=1.3
160908_hEpigenetics_Rep4	2070	HTIF00023	2584	2016-09-09T02:18:25Z	2512	A4	1	4	1	1	354	19.1101694915	0.0024595645537	0.426553672316	2.35458255688e-05	62.8248587571	0.00539132194325	2.35875706215	0.00172885064581	200.938724391	0.953981052194	12.6017503929	18.7265830298	0.679795204437	1047.37216073	907.214532313	30	http://156.40.30.252/browse/measurement/2512/well=1.4
160908_hEpigenetics_Rep4	2070	HTIF00023	2584	2016-09-09T02:18:25Z	2512	A5	1	5	1	1	516	13.2945736434	0.00206076202911	0.300387596899	2.28531091532e-05	41.0930232558	0.00282145004572	1.5484496124	0.00122877008972	193.208215677	0.953742933061	12.302008917	18.3936927391	0.672049949446	863.497901075	734.636275095	30	http://156.40.30.252/browse/measurement/2512/well=1.5
160908_hEpigenetics_Rep4	2070	HTIF00023	2584	2016-09-09T02:18:25Z	2512	A6	1	6	1	1	313	18.1757188498	0.00176821367371	0.405750798722	2.07459132715e-05	54.0734824281	0.00491242956056	1.99041533546	0.0016422981188	201.825917578	0.958405352621	12.793436521	18.5203445677	0.69552741196	979.200546573	789.036731846	30	http://156.40.30.252/browse/measurement/2512/well=1.6
160908_hEpigenetics_Rep4	2070	HTIF00023	2584	2016-09-09T02:18:25Z	2512	A7	1	7	1	1	397	15.4231738035	0.00188385793998	0.345088161209	1.89168311933e-05	51.8740554156	0.00361289918293	1.91183879093	0.00138403424227	207.949456553	0.968035324674	13.1381349989	18.6953750533	0.70666766735	920.43811687	795.489980011	30	http://156.40.30.252/browse/measurement/2512/well=1.7
160908_hEpigenetics_Rep4	2070	HTIF00023	2584	2016-09-09T02:18:25Z	2512	A8	1	8	1	1	774	12.6821705426	0.00276318906343	0.282945736434	3.09734501418e-05	39.2803617571	0.0032946481908	1.47803617571	0.0013995133901	170.859597403	0.945669483044	11.3415870083	17.5769426414	0.648685069803	700.074061159	558.115581314	30	http://156.40.30.252/browse/measurement/2512/well=1.8
160908_hEpigenetics_Rep4	2070	HTIF00023	2584	2016-09-09T02:18:25Z	2512	A9	1	9	1	1	662	11.0981873112	0.00231850080672	0.246223564955	2.31454331314e-05	44.8972809668	0.00354403908868	1.67673716012	0.00144601614463	180.16716799	0.950528342031	11.7940518922	17.9458659611	0.66054235998	763.969719744	622.746027857	30	http://156.40.30.252/browse/measurement/2512/well=1.9
160908_hEpigenetics_Rep4	2070	HTIF00023	2584	2016-09-09T02:18:25Z	2512	A10	1	10	1	1	160	8.3875	0.000361140808446	0.1875	7.50295175205e-06	51.575	0.00430799586977	1.8875	0.00116509516021	256.059706256	0.94749217543	13.9068854735	21.7927686921	0.641336700167	947.072036558	973.551730852	30	http://156.40.30.252/browse/measurement/2512/well=1.10
