ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Selected - Number of Objects	Nuclei Selected - Total Spot Area - Mean per Well	Nuclei Selected - Relative Spot Intensity - Mean per Well	Nuclei Selected - Number of Spots - Mean per Well	Nuclei Selected - Number of Spots per Area of Ring Region - Mean per Well	Nuclei Selected - Total Spot Area (2) - Mean per Well	Nuclei Selected - Relative Spot Intensity (2) - Mean per Well	Nuclei Selected - Number of Spots (2) - Mean per Well	Nuclei Selected - Number of Spots per Area of Nucleus Region (2) - Mean per Well	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean - Mean per Well	Number of Analyzed Fields	Link
160908_hEpigenetics_Rep4	2070	HTIF00014	2585	2016-09-07T12:08:48Z	2511	A1	1	1	1	1	405	280.172839506	0.044036026131	6.50617283951	0.000425671165533	119.227160494	0.015269795604	4.39012345679	0.00342725554344	211.523654275	0.908931396601	11.8405471021	21.0015252942	0.567864190603	1406.12217133	847.644214423	30	http://156.40.30.252/browse/measurement/2511/well=1.1
160908_hEpigenetics_Rep4	2070	HTIF00014	2585	2016-09-07T12:08:48Z	2511	A2	1	2	1	1	305	180.347540984	0.0260833441532	4.05901639344	0.000212090178578	108.390163934	0.0120391500589	3.97049180328	0.00272230162948	229.471266837	0.939976288763	13.1914297448	20.5519742643	0.646123223462	1130.76334186	789.911297315	30	http://156.40.30.252/browse/measurement/2511/well=1.2
160908_hEpigenetics_Rep4	2070	HTIF00014	2585	2016-09-07T12:08:48Z	2511	A3	1	3	1	1	388	63.2190721649	0.0111314255654	1.39690721649	9.08797221355e-05	125.103092784	0.0119099588197	4.58505154639	0.00330044347436	222.897154377	0.924610873719	12.5466392855	20.9030139651	0.603327511947	1447.58285765	964.453734743	30	http://156.40.30.252/browse/measurement/2511/well=1.3
160908_hEpigenetics_Rep4	2070	HTIF00014	2585	2016-09-07T12:08:48Z	2511	A4	1	4	1	1	480	54.5166666667	0.0136095157662	1.17708333333	8.28646893774e-05	55.325	0.00437224635271	2.0375	0.00151030308997	215.90965414	0.936839457664	12.4342611246	20.3832034601	0.61601294672	1070.49653026	753.5053932	30	http://156.40.30.252/browse/measurement/2511/well=1.4
160908_hEpigenetics_Rep4	2070	HTIF00014	2585	2016-09-07T12:08:48Z	2511	A5	1	5	1	1	319	35.1598746082	0.00495466662282	0.783699059561	4.056016527e-05	82.2884012539	0.0064672261229	3.00313479624	0.0020058050159	237.732006535	0.95239910229	13.8211907737	20.3042438794	0.681763980443	1159.52429511	876.386495731	30	http://156.40.30.252/browse/measurement/2511/well=1.5
160908_hEpigenetics_Rep4	2070	HTIF00014	2585	2016-09-07T12:08:48Z	2511	A6	1	6	1	1	557	21.2028725314	0.00427666160702	0.466786355476	3.81018960663e-05	49.3931777379	0.00498078465763	1.81687612208	0.00174946892043	170.343711338	0.952431871242	11.4904628881	17.3260939959	0.666009136912	987.436014734	799.313812569	30	http://156.40.30.252/browse/measurement/2511/well=1.6
160908_hEpigenetics_Rep4	2070	HTIF00014	2585	2016-09-07T12:08:48Z	2511	A7	1	7	1	1	197	19.8527918782	0.000843835761444	0.451776649746	1.71326003816e-05	56.7258883249	0.00466388436846	2.08121827411	0.00136057888733	279.9885769	0.936111687667	14.530411829	22.6256703446	0.644836942544	1075.76652723	857.671242494	30	http://156.40.30.252/browse/measurement/2511/well=1.7
160908_hEpigenetics_Rep4	2070	HTIF00014	2585	2016-09-07T12:08:48Z	2511	A8	1	8	1	1	652	10.7975460123	0.002103846995	0.236196319018	2.16876302099e-05	55.5628834356	0.00506112504339	2.04294478528	0.00176923330116	176.181106627	0.952696518657	11.7222902398	17.6765975202	0.665889964134	947.645230604	708.997078267	30	http://156.40.30.252/browse/measurement/2511/well=1.8
160908_hEpigenetics_Rep4	2070	HTIF00014	2585	2016-09-07T12:08:48Z	2511	A9	1	9	1	1	570	21.7894736842	0.00644404683379	0.478947368421	4.35684258196e-05	59.1824561404	0.00543810737697	2.18070175439	0.00191892475398	178.075197959	0.944191396904	11.4217413697	18.2273426719	0.630123284534	1058.99130063	816.417321269	30	http://156.40.30.252/browse/measurement/2511/well=1.9
160908_hEpigenetics_Rep4	2070	HTIF00014	2585	2016-09-07T12:08:48Z	2511	A10	1	10	1	1	402	13.2014925373	0.00164462026504	0.28855721393	1.74219098279e-05	71.1393034826	0.00493117400666	2.6368159204	0.00187608703604	213.591349897	0.959801169372	13.1075899018	19.3077007914	0.682134405832	1151.9628723	917.009336437	30	http://156.40.30.252/browse/measurement/2511/well=1.10
