ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Selected - Number of Objects	Nuclei Selected - Total Spot Area - Mean per Well	Nuclei Selected - Relative Spot Intensity - Mean per Well	Nuclei Selected - Number of Spots - Mean per Well	Nuclei Selected - Number of Spots per Area of Ring Region - Mean per Well	Nuclei Selected - Total Spot Area (2) - Mean per Well	Nuclei Selected - Relative Spot Intensity (2) - Mean per Well	Nuclei Selected - Number of Spots (2) - Mean per Well	Nuclei Selected - Number of Spots per Area of Nucleus Region (2) - Mean per Well	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean - Mean per Well	Number of Analyzed Fields	Link
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A1	1	1	1	1	256	52.5	0.00362708144599	1.2265625	5.60092833987e-05	108.78125	0.014975230843	3.97265625	0.00305748327747	208.171225656	0.936458489049	12.564408912	19.4070327823	0.653514673842	1502.81162234	867.676208428	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.1
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A2	1	2	1	1	464	21.4439655172	0.00352954724171	0.478448275862	3.29917387438e-05	81.5323275862	0.00858579926934	2.99137931034	0.00253324737391	189.868187103	0.955649296262	12.2447400503	18.2092085178	0.6767258177	1062.94337075	647.109493797	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.2
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A3	1	3	1	1	285	6.9298245614	0.000974492899474	0.164912280702	1.04262735585e-05	93.8842105263	0.0133934495437	3.48421052632	0.00341710190736	162.917347785	0.935509894276	10.9848329342	17.2974152631	0.638237993559	1202.15397054	726.736863289	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.3
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A4	1	4	1	1	371	14.0080862534	0.00143610724437	0.320754716981	2.44737425149e-05	109.574123989	0.010552470007	4.07277628032	0.00340704188549	191.854664448	0.960239649492	12.7171163814	17.6755091357	0.724472907107	1048.33139209	653.110561178	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.4
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A5	1	5	1	1	348	11.9540229885	0.000698923359097	0.26724137931	1.66238843273e-05	67.1867816092	0.00627893601673	2.48563218391	0.00202953933046	197.713185125	0.953817482967	12.3550240319	18.9527885874	0.655207092225	1197.4386342	725.110542348	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.5
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A6	1	6	1	1	396	8.82323232323	0.00101447935858	0.20202020202	1.32882614794e-05	75.8358585859	0.00772638622035	2.7803030303	0.0021809215896	198.997841774	0.958479731692	12.6455234206	18.519984148	0.685549294345	1112.60974204	690.893428355	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.6
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A7	1	7	1	1	352	7.17329545455	0.000546283696586	0.159090909091	8.44865626419e-06	94.7215909091	0.00961401883157	3.49715909091	0.00294229967404	194.504368238	0.956358872851	12.5164331293	18.3892978421	0.682824813523	1184.68958992	670.254229506	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.7
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A8	1	8	1	1	559	25.2039355993	0.00698805781412	0.552772808587	4.58980495389e-05	55.542039356	0.00504061981488	2.08407871199	0.0017842109542	187.989663828	0.944852293641	11.6475621805	19.0396213917	0.615851625117	935.010060312	591.251986881	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.8
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A9	1	9	1	1	556	12.3399280576	0.00320966915786	0.269784172662	2.30468943102e-05	68.0089928058	0.00553280785418	2.54136690647	0.00208840846775	188.184508288	0.957547396135	12.2950747127	18.1435097293	0.680988326436	990.588382884	601.886944978	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.9
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A10	1	10	1	1	666	4.51951951952	0.000631500174835	0.0990990990991	9.96446289753e-06	69.9054054054	0.00849293474163	2.62162162162	0.00283761225502	153.233145131	0.941443506547	10.819508179	16.5345321446	0.657182795382	917.838986321	501.091341882	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.10
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A11	1	11	1	1	418	11.5741626794	0.00152734178841	0.255980861244	1.66850037711e-05	76.6387559809	0.00769215302185	2.7966507177	0.00208198108769	204.418856642	0.950976650825	12.3209757147	19.5567100258	0.63271388736	1002.2039627	631.444996016	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.11
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A12	1	12	1	1	409	9.33007334963	0.00136893913433	0.205378973105	1.35602364858e-05	73.5696821516	0.00727574672001	2.70660146699	0.00216288365564	196.996768374	0.953653637333	12.3644617988	18.8137173041	0.661800521769	1013.83692523	637.438229578	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.12
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A13	1	13	1	1	403	11.253101737	0.00124423911509	0.253101736973	1.75273429892e-05	61.1612903226	0.00669893291909	2.25558312655	0.00213122956983	172.101991538	0.957514580587	11.6266364708	17.4310035825	0.668058152136	1027.75645067	674.581010915	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.13
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A14	1	14	1	1	430	8.97674418605	0.00103017398132	0.2	1.35921822282e-05	73.2395348837	0.00852328736256	2.71162790698	0.00251547002286	174.226556536	0.958739241737	11.930442354	17.0953417091	0.700261564652	960.826713246	573.32202797	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.14
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A15	1	15	1	1	321	11.8816199377	0.00135218770332	0.267912772586	1.67989861653e-05	108.92834891	0.0132651257811	3.9937694704	0.00341234033022	189.659235469	0.945526927787	12.1796564385	18.2644209276	0.669717901812	957.055254902	619.412646066	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.15
160830_hEpigenetics_Rep2	2051	HTIF00005	2569	2016-09-02T06:14:34Z	2495	A16	1	16	1	1	246	5.19512195122	0.000443700170883	0.117886178862	6.02533615697e-06	91.8414634146	0.0103247200796	3.36991869919	0.00264801615052	210.368281542	0.954513557608	13.0869846911	18.7590670953	0.703135453936	994.726241853	612.58503801	30	http://columbus.nci.nih.gov/browse/measurement/2495/well=1.16
