ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Timepoint	Plane	Nuclei Selected - Number of Objects	Nuclei Selected - Total Spot Area - Mean per Well	Nuclei Selected - Relative Spot Intensity - Mean per Well	Nuclei Selected - Number of Spots - Mean per Well	Nuclei Selected - Number of Spots per Area of Ring Region - Mean per Well	Nuclei Selected - Total Spot Area (2) - Mean per Well	Nuclei Selected - Relative Spot Intensity (2) - Mean per Well	Nuclei Selected - Number of Spots (2) - Mean per Well	Nuclei Selected - Number of Spots per Area of Nucleus Region (2) - Mean per Well	Nuclei Selected - Nucleus Area [µm²] - Mean per Well	Nuclei Selected - Nucleus Roundness - Mean per Well	Nuclei Selected - Nucleus Width [µm] - Mean per Well	Nuclei Selected - Nucleus Length [µm] - Mean per Well	Nuclei Selected - Nucleus Ratio Width to Length - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean - Mean per Well	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean - Mean per Well	Number of Analyzed Fields	Link
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A1	1	1	1	1	339	339.690265487	0.0551789072298	7.83775811209	0.000435983974202	112.530973451	0.0134253269735	4.10619469027	0.00306521865311	214.859422805	0.92244689064	12.2688980621	20.652432027	0.597504219823	727.157399053	625.252914265	30	http://156.40.30.252/browse/measurement/2501/well=1.1
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A2	1	2	1	1	278	188.201438849	0.0258269837158	4.25179856115	0.000201173666162	114.68705036	0.0137904049118	4.1726618705	0.00285748180491	227.201525686	0.952567602725	13.4528559328	20.078623884	0.674916410443	842.783941389	675.248309246	30	http://156.40.30.252/browse/measurement/2501/well=1.2
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A3	1	3	1	1	370	60.2837837838	0.010190642683	1.34324324324	8.16294717612e-05	142.964864865	0.0132029395259	5.24864864865	0.00378845648409	218.550320575	0.923106464849	12.4007155258	20.6578803928	0.604432030693	1004.05892836	763.527165487	30	http://156.40.30.252/browse/measurement/2501/well=1.3
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A4	1	4	1	1	422	69.0710900474	0.0203729426439	1.48104265403	9.92470443037e-05	75.0876777251	0.00672640777014	2.76777251185	0.00212100075694	205.507622831	0.936478780768	12.1363897743	19.9085924105	0.61431564748	820.618063309	667.694409424	30	http://156.40.30.252/browse/measurement/2501/well=1.4
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A5	1	5	1	1	331	42.8157099698	0.00649465123807	0.948640483384	4.988367965e-05	88.2326283988	0.0071050601291	3.22658610272	0.00223032213692	230.659964767	0.955079525205	13.6114315171	19.8407235919	0.686571982421	809.19318759	653.083465878	30	http://156.40.30.252/browse/measurement/2501/well=1.5
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A6	1	6	1	1	503	15.7773359841	0.00263453893573	0.353876739563	2.74412351108e-05	56.8866799205	0.00625820227378	2.09343936382	0.00205437982036	167.447606034	0.959024884805	11.5398580678	17.0626699674	0.678347452849	748.922072217	681.874597182	30	http://156.40.30.252/browse/measurement/2501/well=1.6
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A7	1	7	1	1	192	16.71875	0.000710374242116	0.380208333333	1.51558571817e-05	65.2291666667	0.00552344709216	2.390625	0.00156167903006	270.98320159	0.95238230007	14.8398494864	21.6410702216	0.68994010472	851.502753251	703.790734036	30	http://156.40.30.252/browse/measurement/2501/well=1.7
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A8	1	8	1	1	588	14.8231292517	0.00307819092121	0.326530612245	2.56370532523e-05	72.7414965986	0.00931936522739	2.67346938776	0.00254780050734	166.541471165	0.959327349298	11.5179635491	17.0055403506	0.680538264242	751.138801331	607.055312504	30	http://156.40.30.252/browse/measurement/2501/well=1.8
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A9	1	9	1	1	527	32.4421252372	0.00897517180437	0.700189753321	5.50825013174e-05	70.0948766603	0.00772744611342	2.56546489564	0.00227546444047	170.851579561	0.947636274627	11.3227296255	17.6832045514	0.643486289773	804.541555962	676.756750185	30	http://156.40.30.252/browse/measurement/2501/well=1.9
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A10	1	10	1	1	428	22.8831775701	0.00433386759921	0.502336448598	3.37513631713e-05	77.5046728972	0.00681165420322	2.84813084112	0.00222644623234	198.336243097	0.955774059438	12.552898898	18.7202297396	0.673486160605	849.725137897	672.456595087	30	http://156.40.30.252/browse/measurement/2501/well=1.10
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A11	1	11	1	1	414	74.3526570048	0.0120114793795	1.64734299517	0.000105985938638	117.623188406	0.0141621873989	4.34541062802	0.00393737314383	184.412764183	0.934667288141	11.9279083993	18.0148788341	0.662217833534	745.689787955	601.484145499	30	http://156.40.30.252/browse/measurement/2501/well=1.11
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A12	1	12	1	1	343	45.2274052478	0.00853924458035	0.98250728863	5.27208155915e-05	87.3673469388	0.00859151128533	3.1749271137	0.0022684648581	213.652974984	0.961737275747	13.0536453537	19.4084649988	0.675328565471	829.092642418	680.223023328	30	http://156.40.30.252/browse/measurement/2501/well=1.12
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A13	1	13	1	1	310	20.8064516129	0.00248755625232	0.454838709677	2.25936627137e-05	90.0806451613	0.00976487543802	3.28387096774	0.00255341521579	202.292126598	0.95799396959	12.8153951756	18.6224785703	0.691235894819	800.544561154	664.560057682	30	http://156.40.30.252/browse/measurement/2501/well=1.13
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A14	1	14	1	1	675	18.9244444444	0.00487443940407	0.41037037037	4.02109647514e-05	48.5392592593	0.005476313444	1.79703703704	0.00174801137408	163.523821136	0.955263442438	11.2373042777	17.0881232215	0.660533322281	595.41272362	517.742607781	30	http://156.40.30.252/browse/measurement/2501/well=1.14
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A15	1	15	1	1	534	14.9157303371	0.00277654702714	0.325842696629	2.63471197798e-05	59.5187265918	0.00616655534102	2.19101123596	0.00186107333117	183.038710027	0.953859677164	11.9012632939	18.0419398035	0.663542687357	634.14725487	536.474048629	30	http://156.40.30.252/browse/measurement/2501/well=1.15
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A16	1	16	1	1	598	9.68060200669	0.0015304568148	0.210702341137	1.87474332985e-05	59.7876254181	0.00612435793796	2.20903010033	0.00193492069294	183.846226017	0.953390719759	11.9365453902	18.074329853	0.662313302668	603.050600047	506.584167386	30	http://156.40.30.252/browse/measurement/2501/well=1.16
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A17	1	17	1	1	505	8.74851485149	0.00149199968173	0.190099009901	1.43070074086e-05	90.8158415842	0.0110748887081	3.33069306931	0.00296835742829	178.121601689	0.938613245269	11.209304748	18.7107816294	0.603435394537	764.183538601	623.571457208	30	http://156.40.30.252/browse/measurement/2501/well=1.17
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A18	1	18	1	1	216	44.9490740741	0.00317352941793	1.02777777778	4.40000273436e-05	72.0787037037	0.00660226600301	2.625	0.00190923538839	233.759359103	0.954655084797	13.7082860829	20.1126475633	0.685595497261	696.833969407	590.560813208	30	http://156.40.30.252/browse/measurement/2501/well=1.18
160904_hEpigenetics_Rep3	2059	HTIF00013	2575	2016-09-04T06:40:45Z	2501	A19	1	19	1	1	497	25.2997987928	0.0039415217201	0.567404426559	4.41303030441e-05	92.7263581489	0.0105854723789	3.40040241449	0.00286617747512	187.404053341	0.948648036228	11.9643005665	18.492063171	0.650627110837	691.777864829	563.644656471	30	http://156.40.30.252/browse/measurement/2501/well=1.19
