UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,769,121,Replicate Plate MDT_1,1,SRC0001,HTIF00052,A1,HT00033,A1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,770,121,Replicate Plate MDT_1,2,SRC0002,HTIF00052,B1,HT00033,B1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,771,121,Replicate Plate MDT_1,3,SRC0003,HTIF00052,C1,HT00033,C1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,772,121,Replicate Plate MDT_1,4,SRC0004,HTIF00052,D1,HT00033,D1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,773,121,Replicate Plate MDT_1,5,SRC0005,HTIF00052,E1,HT00033,E1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,774,121,Replicate Plate MDT_1,6,SRC0006,HTIF00052,F1,HT00033,F1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,775,121,Replicate Plate MDT_1,7,SRC0007,HTIF00052,G1,HT00033,G1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,776,121,Replicate Plate MDT_1,8,SRC0008,HTIF00052,H1,HT00033,H1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,777,121,Replicate Plate MDT_1,9,SRC0009,HTIF00052,I1,HT00033,I1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,778,121,Replicate Plate MDT_1,10,SRC0010,HTIF00052,J1,HT00033,J1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,779,121,Replicate Plate MDT_1,11,SRC0011,HTIF00052,K1,HT00033,K1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,780,121,Replicate Plate MDT_1,12,SRC0012,HTIF00052,L1,HT00033,L1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,781,121,Replicate Plate MDT_1,13,SRC0013,HTIF00052,M1,HT00033,M1,2,,
JANUS,807,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,11/30/2016 1:03:57 PM,782,121,Replicate Plate MDT_1,14,SRC0014,HTIF00052,N1,HT00033,N1,2,,
