UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,769,155,siRNA Dilution Buffer,1,SRC0001,HT00008,A1,Reservior_001,A1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,770,155,siRNA Dilution Buffer,2,SRC0002,HT00008,B1,Reservior_001,B1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,771,155,siRNA Dilution Buffer,3,SRC0003,HT00008,C1,Reservior_001,C1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,772,155,siRNA Dilution Buffer,4,SRC0004,HT00008,D1,Reservior_001,D1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,773,155,siRNA Dilution Buffer,5,SRC0005,HT00008,E1,Reservior_001,E1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,774,155,siRNA Dilution Buffer,6,SRC0006,HT00008,F1,Reservior_001,F1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,775,155,siRNA Dilution Buffer,7,SRC0007,HT00008,G1,Reservior_001,G1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,776,155,siRNA Dilution Buffer,8,SRC0008,HT00008,H1,Reservior_001,H1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,777,155,siRNA Dilution Buffer,9,SRC0009,HT00008,I1,Reservior_001,I1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,778,155,siRNA Dilution Buffer,10,SRC0010,HT00008,J1,Reservior_001,J1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,779,155,siRNA Dilution Buffer,11,SRC0011,HT00008,K1,Reservior_001,K1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,780,155,siRNA Dilution Buffer,12,SRC0012,HT00008,L1,Reservior_001,L1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,781,155,siRNA Dilution Buffer,13,SRC0013,HT00008,M1,Reservior_001,M1,27.6,,
JANUS,559,STEP3_Make_3_Daughter_Plates.pro,7/5/2016 12:04:25 PM,782,155,siRNA Dilution Buffer,14,SRC0014,HT00008,N1,Reservior_001,N1,27.6,,
