ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Intensity Nucleus Region Exp3Cam2 Mean	Nuclei Selected - Intensity Nucleus Region Exp2Cam1 Mean	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Nucleus Length [µm]	Nuclei Selected - Nucleus Width [µm]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Area [µm²]
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	C11	3	11	2	1	1	1	107	76	[85,55,141,99]	2	208.314	2449.86	0.678132	19.0702	12.9321	0.959136	200.605
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	C11	3	11	2	1	1	2	29	92	[3,71,53,112]	3	272.297	2160.84	0.724105	16.9453	12.2702	0.963485	170.472
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	C11	3	11	2	1	1	3	286	111	[258,83,313,140]	4	240.2	1807.25	0.812183	19.8944	16.1579	0.997485	257.846
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	C11	3	11	2	1	1	4	118	139	[90,119,140,162]	5	309.932	2769.18	0.567269	17.783	10.0877	0.982675	156.084
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	C11	3	11	2	1	1	5	478	148	[453,126,500,175]	6	283.337	3418.64	0.630945	18.1083	11.4254	0.998743	173.496
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	C11	3	11	2	1	1	6	545	160	[528,131,561,183]	7	236.703	2706.25	0.591364	16.9883	10.0463	0.92294	148.994
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	C11	3	11	2	1	1	7	372	170	[348,144,395,198]	8	266.162	3408.62	0.652812	19.1058	12.4725	0.969986	199.041
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	C11	3	11	2	1	1	8	81	231	[60,209,97,255]	10	292.479	3201.12	0.590593	16.145	9.53512	0.920269	126.473
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	C11	3	11	2	1	1	9	126	246	[106,225,145,269]	12	209.84	3256.75	0.721915	15.8517	11.4436	0.975957	147.013
180508_LMNA_LMNB1	3273	HTIF00177	3822	2018-05-08T18:47:54Z	3747	C11	3	11	2	1	1	10	519	254	[497,232,544,288]	13	236.199	3271.2	0.717807	19.1276	13.7299	0.946876	218.121
