GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID	Flag	Flag2
10569	8	N05	-2.29	1	173	0.000325939509408804	1	3	3	100	10569	SLU7	s20742	TRUE	TRUE
10569	6	N05	-2.18	2	194	0.000325939509408804	1	3	3	100	10569	SLU7	s20740	TRUE	TRUE
10569	7	N05	-2.17	3	195	0.000325939509408804	1	3	3	100	10569	SLU7	s20741	TRUE	TRUE
5685	6	I04	-2.72	5	108	0.000547570272058499	1	3	3	100	5685	PSMA4	s230029	TRUE	TRUE
5685	7	I04	-2.39	6	152	0.000547570272058499	1	3	3	100	5685	PSMA4	s230030	TRUE	TRUE
5685	8	I04	-2.01	7	233	0.000547570272058499	1	3	3	100	5685	PSMA4	s230031	TRUE	TRUE
983	1	A19	-2.88	9	84	0.00100209600748311	1	3	3	100	983	CDC2	s464	TRUE	TRUE
983	2	A19	-2.35	10	161	0.00100209600748311	1	3	3	100	983	CDC2	s465	TRUE	TRUE
983	3	A19	-1.81	11	285	0.00100209600748311	1	3	3	100	983	CDC2	s463	TRUE	TRUE
7514	8	O01	-2.77	13	99	0.00139205746601468	1	3	3	100	7514	XPO1	s14939	TRUE	TRUE
7514	6	O01	-2.29	14	174	0.00139205746601468	1	3	3	100	7514	XPO1	s14937	TRUE	TRUE
7514	7	O01	-1.72	15	317	0.00139205746601468	1	3	3	100	7514	XPO1	s14938	TRUE	TRUE
54475	6	K15	-2.47	17	138	0.00162746122419818	1	3	3	100	54475	NLE1	s29043	TRUE	TRUE
54475	7	K15	-1.8	18	289	0.00162746122419818	1	3	3	100	54475	NLE1	s29044	TRUE	TRUE
54475	8	K15	-1.67	19	336	0.00162746122419818	1	3	3	100	54475	NLE1	s29045	TRUE	TRUE
23165	8	D11	-2.46	21	139	0.00179310106007043	1	3	3	100	23165	NUP205	s23177	TRUE	TRUE
23165	7	D11	-1.88	22	268	0.00179310106007043	1	3	3	100	23165	NUP205	s23176	TRUE	TRUE
23165	6	D11	-1.65	23	346	0.00179310106007043	1	3	3	100	23165	NUP205	s23175	TRUE	TRUE
6790	1	M11	-1.63	25	354	0.00219271455034115	1	3	3	100	6790	AURKA	s196	TRUE	TRUE
6790	2	M11	-1.6	26	366	0.00219271455034115	1	3	3	100	6790	AURKA	s197	TRUE	TRUE
6790	3	M11	-1.6	27	367	0.00219271455034115	1	3	3	100	6790	AURKA	s195	TRUE	TRUE
23476	3	O14	-2.01	29	234	0.00254815611903499	1	3	3	100	23476	BRD4	s23901	TRUE	TRUE
23476	2	O14	-1.89	30	265	0.00254815611903499	1	3	3	100	23476	BRD4	s23903	TRUE	TRUE
23476	1	O14	-1.56	31	386	0.00254815611903499	1	3	3	100	23476	BRD4	s23902	TRUE	TRUE
23636	7	A02	-2.86	32	85	0.00279132570959568	1	3	3	100	23636	NUP62	s24248	TRUE	TRUE
23636	8	A02	-2.06	33	226	0.00279132570959568	1	3	3	100	23636	NUP62	s24249	TRUE	TRUE
23636	6	A02	-1.53	34	399	0.00279132570959568	1	3	3	100	23636	NUP62	s24247	TRUE	TRUE
8480	8	D20	-2.53	37	130	0.00332310821767494	1	3	3	100	8480	RAE1	s16107	TRUE	TRUE
8480	7	D20	-1.59	38	372	0.00332310821767494	1	3	3	100	8480	RAE1	s16106	TRUE	TRUE
8480	6	D20	-1.46	39	426	0.00332310821767494	1	3	3	100	8480	RAE1	s16105	FALSE	TRUE
7172	8	G20	-2.78	52	96	0.00530463752912575	1	3	3	100	7172	TPMT	s14349	TRUE	TRUE
7172	7	G20	-2.6	53	122	0.00530463752912575	1	3	3	100	7172	TPMT	s14348	TRUE	TRUE
10285	5	C11	-1.89	54	266	0.00550912133180872	1	3	3	100	10285	SMNDC1	s20103	TRUE	TRUE
10285	4	C11	-1.87	55	270	0.00550912133180872	1	3	3	100	10285	SMNDC1	s20102	TRUE	TRUE
10285	4	D11	-1.26	56	501	0.00550912133180872	1	3	3	100	10285	SMNDC1	s20101	FALSE	TRUE
6598	3	M05	-2.12	59	209	0.00605174416164103	1	3	3	100	6598	SMARCB1	s13143	TRUE	TRUE
6598	1	M05	-1.93	60	254	0.00605174416164103	1	3	3	100	6598	SMARCB1	s13144	TRUE	TRUE
6598	2	M05	-1.22	61	518	0.00605174416164103	1	3	3	100	6598	SMARCB1	s13142	FALSE	TRUE
4236	8	O22	-2.71	62	109	0.00608679287300189	1	3	3	100	4236	MFAP1	s8708	TRUE	TRUE
4236	7	O22	-1.74	63	306	0.00608679287300189	1	3	3	100	4236	MFAP1	s8707	TRUE	TRUE
4236	6	O22	-1.22	64	519	0.00608679287300189	1	3	3	100	4236	MFAP1	s8706	FALSE	TRUE
8243	8	B09	-1.93	70	255	0.00670349746846592	1	3	3	100	8243	SMC1A	s15753	TRUE	TRUE
8243	7	B09	-1.58	71	377	0.00670349746846592	1	3	3	100	8243	SMC1A	s15752	TRUE	TRUE
8243	6	B09	-1.17	72	538	0.00670349746846592	1	3	3	100	8243	SMC1A	s15751	FALSE	TRUE
4928	8	M11	-3.01	87	71	0.00866655361037384	1	3	3	100	4928	NUP98	s9784	TRUE	TRUE
4928	6	M11	-2.46	88	140	0.00866655361037384	1	3	3	100	4928	NUP98	s9782	TRUE	TRUE
4928	7	M11	-1.06	89	586	0.00866655361037384	1	3	3	100	4928	NUP98	s9783	FALSE	TRUE
84844	4	O19	-2.46	93	141	0.00958616800543843	1	3	3	100	84844	PHF5A	s39506	TRUE	TRUE
84844	4	P19	-1.74	94	307	0.00958616800543843	1	3	3	100	84844	PHF5A	s39505	TRUE	TRUE
84844	5	O19	-1.02	95	605	0.00958616800543843	1	3	3	100	84844	PHF5A	s39507	FALSE	TRUE
79415	8	C22	-2.79	99	95	0.00973809380574041	1	3	3	100	79415	C17orf62	s35787	TRUE	TRUE
79415	6	C22	-2.32	100	165	0.00973809380574041	1	3	3	100	79415	C17orf62	s35785	TRUE	TRUE
9688	7	A16	-2.32	107	166	0.0109796916784757	1	3	3	100	9688	NUP93	s18654	TRUE	TRUE
9688	8	A16	-2.21	108	186	0.0109796916784757	1	3	3	100	9688	NUP93	s18655	TRUE	TRUE
9688	6	A16	-0.96	109	633	0.0109796916784757	1	3	3	100	9688	NUP93	s18653	FALSE	TRUE
