plate	position	score	well	wellAnno	finalWellAnno	raw_r1_ch1	raw_r2_ch1	median_ch1	diff_ch1	raw/PlateMedian_r1_ch1	raw/PlateMedian_r2_ch1	normalized_r1_ch1	normalized_r2_ch1	GeneID	GeneSymbol	siRNAID
3	19	18.83	A19	sample	sample	686.16408221	356.716597441	521.4403398255	-329.447484769	3.57	1.78	29.191	8.471	983	CDC2	s463
1	19	14.22	A19	sample	sample	409.073101704	424.911238201	416.9921699525	15.838136497	2.15	2.14	14.829	13.608	983	CDC2	s464
1	102	12.67	E06	sample	sample	424.736209291	364.526163642	394.6311864665	-60.2100456490001	2.24	1.83	15.849	9.499	9212	AURKB	s17612
2	19	11.66	A19	sample	sample	387.382172186	425.924103106	406.653137646	38.54193092	2.05	2.14	11.618	11.697	983	CDC2	s465
7	196	7.64	I04	sample	sample	318.497844803	313.680000551	316.088922677	-4.81784425200004	1.69	1.6	8.395	6.885	5685	PSMA4	s230030
1	158	7.09	G14	sample	sample	284.662092099	308.650190702	296.6561414005	23.988098603	1.5	1.55	7.208	6.969	9913	SUPT7L	s19221
5	187	6.93	H19	sample	sample	301.213115242	327.232553964	314.222834603	26.019438722	1.59	1.66	6.724	7.13	6500	SKP1	s12889
4	343	6.88	O07	sample	sample	416.0149959	204.299427779	310.1572118395	-211.715568121	2.11	1.03	13.764	0	84261	FBXW9	s38752
8	83	6.14	D11	sample	sample	288.802101371	291.166073697	289.984087534	2.36397232600001	1.56	1.49	7.011	5.262	23165	NUP205	s23177
4	183	5.96	H15	sample	sample	275.494046301	282.719447659	279.10674698	7.225401358	1.4	1.42	5.675	6.246	27125	AFF4	s25861
2	102	5.82	E06	sample	sample	257.328457572	328.567716168	292.94808687	71.239258596	1.36	1.65	4.661	6.98	9212	AURKB	s17611
4	22	5.82	A22	sample	sample	302.073473737	276.784212701	289.428843219	-25.289261036	1.53	1.39	6.62	5.011	152098	ZCWPW2	s45655
4	240	5.8	J24	pos	pos	280.433531857	297.223591093	288.828561475	16.790059236	1.42	1.5	4.92	6.675	NA	NA	NA
3	224	5.65	J08	sample	sample	305.983098693	306.711622122	306.3473604075	0.728523429000006	1.59	1.53	5.909	5.381	387893	SETD8	s51989
8	337	5.64	O01	sample	sample	271.370367727	288.669551274	280.0199595005	17.299183547	1.46	1.48	5.296	5.992	7514	XPO1	s14939
6	122	5.52	F02	sample	sample	293.740839895	290.665423728	292.2031318115	-3.07541616700001	1.57	1.47	6.223	4.82	81671	TMEM49	s37754
1	229	5.37	J13	sample	sample	250.411085412	272.018304553	261.2146949825	21.607219141	1.32	1.37	5.276	5.469	55904	KMT2E	s31749
7	83	5.15	D11	sample	sample	287.628469224	280.753523873	284.1909965485	-6.87494535100001	1.53	1.44	5.963	4.34	23165	NUP205	s23176
7	2	5.04	A02	sample	sample	281.355961904	278.342175896	279.8490689	-3.01378600800001	1.5	1.42	5.846	4.237	23636	NUP62	s24248
8	224	5.01	J08	sample	sample	258.669075299	265.418774656	262.0439249775	6.749699357	1.39	1.36	5.139	4.878	65991	FUNDC2	s35320
3	145	4.99	G01	sample	sample	273.615588319	284.48909771	279.0523430145	10.873509391	1.43	1.42	4.94	5.045	3065	HDAC1	s75
6	83	4.97	D11	sample	sample	288.977501016	287.51555992	288.246530468	-1.46194109600003	1.54	1.46	5.439	4.503	23165	NUP205	s23175
4	79	4.9	D07	sample	sample	288.760763534	280.296669195	284.5287163645	-8.46409433899998	1.46	1.41	5.279	4.528	10036	CHAF1A	s19499
1	293	4.88	M05	sample	sample	274.778071674	288.437881584	281.607976629	13.65980991	1.45	1.45	5.496	4.255	6598	SMARCB1	s13144
5	177	4.88	H09	sample	sample	279.030809974	268.900442715	273.9656263445	-10.130367259	1.48	1.36	5.573	4.178	1642	DDB1	s3979
1	192	4.75	H24	pos	pos	271.998086983	255.527536108	263.7628115455	-16.470550875	1.43	1.28	5.908	3.583	NA	NA	NA
4	148	4.71	G04	sample	sample	292.035857383	267.722500941	279.879179162	-24.313356442	1.48	1.35	5.55	3.871	25988	HINFP	s24883
8	16	4.69	A16	sample	sample	259.139279989	273.744312738	266.4417963635	14.605032749	1.4	1.41	4.582	4.799	9688	NUP93	s18655
7	317	4.66	N05	sample	sample	256.220463116	266.004953782	261.112708449	9.78449066599995	1.36	1.36	4.871	4.452	10569	SLU7	s20741
4	288	4.66	L24	pos	pos	269.10841478	262.934210193	266.0213124865	-6.17420458699996	1.36	1.33	4.715	4.603	NA	NA	NA
8	196	4.66	I04	sample	sample	263.955852762	258.778035985	261.3669443735	-5.17781677700003	1.42	1.33	5.331	3.985	5685	PSMA4	s230031
