UserName,TestId,TestName,TestDateTime,OperationId,OpTime,ProcName,Tip,SampleId,Rack,Well,SrcRack,SrcWell,Volume,ErrorText,Response Text
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,769,134,Replicate Plate MDT_1,1,SRC0001,HTIF00022,A1,HT00032,A1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,770,134,Replicate Plate MDT_1,2,SRC0002,HTIF00022,B1,HT00032,B1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,771,134,Replicate Plate MDT_1,3,SRC0003,HTIF00022,C1,HT00032,C1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,772,134,Replicate Plate MDT_1,4,SRC0004,HTIF00022,D1,HT00032,D1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,773,134,Replicate Plate MDT_1,5,SRC0005,HTIF00022,E1,HT00032,E1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,774,134,Replicate Plate MDT_1,6,SRC0006,HTIF00022,F1,HT00032,F1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,775,134,Replicate Plate MDT_1,7,SRC0007,HTIF00022,G1,HT00032,G1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,776,134,Replicate Plate MDT_1,8,SRC0008,HTIF00022,H1,HT00032,H1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,777,134,Replicate Plate MDT_1,9,SRC0009,HTIF00022,I1,HT00032,I1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,778,134,Replicate Plate MDT_1,10,SRC0010,HTIF00022,J1,HT00032,J1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,779,134,Replicate Plate MDT_1,11,SRC0011,HTIF00022,K1,HT00032,K1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,780,134,Replicate Plate MDT_1,12,SRC0012,HTIF00022,L1,HT00032,L1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,781,134,Replicate Plate MDT_1,13,SRC0013,HTIF00022,M1,HT00032,M1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,782,134,Replicate Plate MDT_1,14,SRC0014,HTIF00022,N1,HT00032,N1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,783,134,Replicate Plate MDT_1,15,SRC0015,HTIF00022,O1,HT00032,O1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,784,134,Replicate Plate MDT_1,16,SRC0016,HTIF00022,P1,HT00032,P1,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,785,134,Replicate Plate MDT_1,17,SRC0017,HTIF00022,A2,HT00032,A2,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,786,134,Replicate Plate MDT_1,18,SRC0018,HTIF00022,B2,HT00032,B2,2,,
JANUS,605,STEP4auto_siRNA_Stamping_3_Image_Plates.pro,8/26/2016 1:09:22 PM,787,134,Replicate Plate MDT_1,19,SRC0019,HTIF00022,C2,HT00032,C2,2,,
